node_id,lat,lon
420249198,16.0661831,108.2076974
420249234,16.077702,108.223221
420249236,16.0755139,108.223496
420249254,16.0728356,108.2288675
420249257,16.080354,108.210868
420249262,16.0711398,108.2186419
420249316,16.0833729,108.2130481
420249329,16.0874145,108.2151973
420249402,16.081158,108.2189748
420249414,16.0735586,108.2139364
420249416,16.0722113,108.2130547
420249421,16.0755362,108.2152742
420249430,16.057108,108.2356332
420249446,16.0816672,108.2233359
420249470,16.0587275,108.2306032
420249472,16.065797,108.2296824
420249474,16.0641521,108.2300302
420249477,16.0686494,108.2289167
420249482,16.056805,108.2323222
420249495,16.0769673,108.2175846
420249499,16.0795912,108.2214845
420249504,16.0782623,108.2170245
420249506,16.0808895,108.2212988
420249513,16.0775009,108.2217431
420249516,16.0788289,108.2215792
420249521,16.0716876,108.2131726
420249525,16.0733496,108.2128563
420249529,16.0775836,108.2119996
420249531,16.0761755,108.2122667
420249533,16.0784557,108.2118073
420249539,16.0804234,108.2184866
420249550,16.0790974,108.2238436
420249554,16.0790102,108.2230369
420249558,16.0786468,108.2201158
420249562,16.0773261,108.2203161
420249563,16.0704792,108.2212181
420249565,16.0714631,108.2210956
420249566,16.0682107,108.2210294
420249568,16.0686128,108.2210563
420265991,16.0382459,108.2428984
420266043,16.0098305,108.2574498
420266227,15.9767655,108.2546317
471537395,16.0724934,108.2294241
1007923338,16.0703989,108.245074
1007923341,16.0670355,108.2451921
1036552100,16.0755912,108.245024
1036552133,15.9808883,108.2758606
1036552159,16.087751,108.2152739
1036552165,16.0918105,108.2508758
1036552199,16.0875076,108.2148772
1036552204,16.1028851,108.2367965
1036552239,15.9729064,108.2807853
1036552269,16.073723,108.2449807
1036552316,16.1057914,108.2466201
1036552368,16.0874515,108.2487584
1036552405,16.1006243,108.2561247
1036552407,15.9683031,108.2839971
1036552462,16.0990568,108.2282736
1036552555,16.0737346,108.2452339
1036552636,16.0670423,108.2454373
1036552712,16.1069424,108.2521602
1036552727,16.0433802,108.2479086
1036552738,16.0884625,108.2151298
1036552763,16.0877251,108.2148795
1036552773,16.1029627,108.2367724
1038395039,16.0383271,108.2430584
1261738019,16.0236231,108.2162172
1261738090,16.0207235,108.2107701
1261738236,16.0439972,108.2099504
1261835367,16.0319402,108.224213
1261835373,16.0172731,108.2057713
1264874386,16.0304575,108.2087238
1333246008,16.0421105,108.2109785
1333246012,16.0246858,108.2089528
1333246014,16.0405171,108.2127549
1333246016,16.0353912,108.2113718
1333246019,16.0404093,108.2117664
1333246023,16.0441532,108.2112968
1333246026,16.0313826,108.2086084
1333246027,16.0421924,108.2115412
1333246028,16.0245326,108.2089981
1333246052,16.0419023,108.2130349
1333246053,16.0423175,108.2124764
1333246054,16.0316028,108.2111363
1333246055,16.041705,108.2116079
1333246057,16.0252075,108.2107513
1333246060,16.0404654,108.2122811
1333246064,16.041968,108.2135326
1333246066,16.0407896,108.2111494
1333246081,16.0408448,108.2116995
1333246087,16.032427,108.2186834
1333246089,16.0380008,108.2119568
1333246090,16.0248784,108.2099645
1333246092,16.0406188,108.2136884
1333246096,16.0417662,108.2120946
1333246102,16.0261067,108.2123596
1333246104,16.0418302,108.212555
1333246111,16.0428907,108.2114671
1333246113,16.0417109,108.2223848
1333246117,16.0406453,108.2218083
1333246121,16.0444035,108.2132515
1333246122,16.0405675,108.2132174
1333246124,16.0429968,108.212365
1333246126,16.0358724,108.2114843
1333246130,16.0255593,108.2113755
1333246135,16.0431392,108.2133974
1333246155,16.0364509,108.2116382
1333246160,16.0335305,108.210899
1333246162,16.0271468,108.2141975
1333246172,16.0440887,108.2107339
1333248478,16.0320948,108.2095301
1333248480,16.0337518,108.2099174
1333256838,16.0316401,108.212918
1333256851,16.0336635,108.2122289
1333256852,16.0334473,108.2214678
1333256853,16.0345237,108.2199514
1333256854,16.0324647,108.2128166
1333256855,16.0333246,108.2205637
1333256856,16.0339316,108.2145436
1333256857,16.0328229,108.2160267
1333256858,16.0337176,108.2126983
1333256866,16.0340759,108.2158821
1333256867,16.0326659,108.2146992
1333256868,16.0339912,108.2150624
1333256870,16.0343518,108.2184543
1333256871,16.034816,108.2224845
1333256873,16.0329556,108.2173519
1333256881,16.0330976,108.2186045
1333256882,16.0343028,108.2179742
1333256883,16.0322557,108.2110292
1333258669,16.0328935,108.2227534
1333258672,16.0358741,108.2142923
1333258674,16.040569,108.2209468
1333258675,16.0375481,108.2221242
1333258676,16.0392536,108.2157207
1333258678,16.0366653,108.2181926
1333258679,16.0390334,108.2138536
1333258680,16.0399149,108.2210441
1333258682,16.0388296,108.211945
1333258683,16.0394956,108.2178737
1333258684,16.0370833,108.2198753
1333279681,16.0288688,108.2258238
1333279717,16.0296623,108.2280368
1333279736,16.0327792,108.2227676
1333279756,16.0292622,108.2268965
1333279768,16.0299926,108.2297849
1333279776,16.0303547,108.2227026
1333279783,16.0272338,108.2218069
1333279804,16.0298908,108.229128
1333279813,16.0304159,108.232255
1333279816,16.0324625,108.2227884
1333279829,16.0286972,108.2221954
1333279835,16.0181237,108.2123699
1333279837,16.0329187,108.2336443
1333279840,16.0200004,108.2167605
1333279843,16.0353645,108.2341999
1333279849,16.0301066,108.23043
1333287963,16.014876,108.2001644
1333295290,16.0147096,108.1955687
1333303381,16.0604292,108.2238119
1333303393,16.0202002,108.206881
1333303395,16.0209382,108.2085527
1333303398,16.0659085,108.218455
1333303403,16.0679802,108.2176106
1333303420,16.0721689,108.2166379
1333303422,16.0076299,108.1991312
1333303425,16.0112371,108.1967459
1333303427,16.071747,108.2250346
1333303430,16.0218518,108.2102334
1333303445,16.008348,108.1983749
1333303459,16.0117951,108.1983732
1333303476,16.006937,108.1999043
1333303479,16.0214422,108.2065043
1333303481,16.0815635,108.2227064
1333303483,16.070542,108.2151033
1333303488,16.0533153,108.2220447
1333303507,16.0185117,108.2075265
1333303510,16.0666743,108.2179048
1333303513,16.0654627,108.2145711
1333303515,16.0213147,108.209352
1333303519,16.0149059,108.2005693
1333311044,16.0768881,108.2160985
1333311046,16.0792283,108.2128699
1333311050,16.08236,108.2131058
1333311052,16.0854213,108.2150564
1333311053,16.0777943,108.2239917
1333311063,16.0806127,108.2236839
1333311073,16.0870689,108.2159899
1333311079,16.0804923,108.2228507
1333311082,16.0811227,108.2141101
1333311083,16.0814796,108.2133546
1333311086,16.0812531,108.2137321
1333311090,16.0802943,108.2213888
1333311093,16.0873945,108.2151437
1333311097,16.0816887,108.2129154
1333311109,16.0800242,108.2192319
1333311110,16.0790682,108.2117099
1333311116,16.0821642,108.2136835
1333311117,16.0796276,108.211581
1333311119,16.078662,108.2120094
1333313931,16.0726427,108.2095182
1333313936,16.0759711,108.2073876
1333313937,16.0755941,108.2077518
1333315252,16.0802124,108.2155305
1333315254,16.078638,108.2136122
1333315257,16.0699466,108.2188711
1333315259,16.0813763,108.2212438
1333315260,16.0778624,108.2146876
1333315262,16.0787906,108.2148779
1333315264,16.0803384,108.2154566
1333315265,16.0695777,108.2172743
1333315266,16.0810132,108.2175637
1333315273,16.0791708,108.2149716
1333315274,16.0824208,108.2167502
1333315275,16.0789946,108.2149183
1333315278,16.0817765,108.2163573
1333315280,16.0703181,108.2205107
1333318779,16.081846,108.219588
1333318789,16.0828569,108.2223564
1333318798,16.082582,108.2223784
1333318809,16.0797189,108.2164132
1333318810,16.082839,108.2222064
1333318824,16.082199,108.2201921
1333318825,16.0826962,108.2221406
1333318827,16.0798644,108.2168558
1333318838,16.0826064,108.2221858
1333328829,16.0859697,108.2182049
1333328839,16.0853946,108.2194588
1333328844,16.0884323,108.2171155
1333328845,16.0864111,108.2199175
1333328849,16.0885041,108.2186693
1333328851,16.0891508,108.2170688
